id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
40395562,2 Bedroom Perfect Stay in Amsterdam City Centre,107173083,Mireille,De Baarsjes - Oud-West,52.37027,4.87497,Private room,317,1,169,2023-02-25,4.24,1,130,82
39664481,Lovely apartment in the Olympic quarter,8756216,Eva,Zuid,52.34417,4.85922,Entire home/apt,100,5,10,2023-01-04,0.25,1,0,4
38887993,Private studio's next Westerpark!,56997633,Kees Vd Vooren,Westerpark,52.38975,4.8807,Private room,210,1,18,2023-02-20,0.46,3,196,13
38894386,"Private apartment, Oud Zuid -> De Pijp ->AMSTERDAM",211883966,Marissa,De Pijp - Rivierenbuurt,52.35172,4.90407,Entire home/apt,144,2,5,2022-04-24,0.12,1,197,1
38900305,"Romantic, Boutique Apartment (private) in De Pijp",26988097,Pien,De Pijp - Rivierenbuurt,52.35664,4.89635,Entire home/apt,364,1,21,2023-01-05,0.51,1,8,8
40424114,LaCorteSconta B&B - Superior Double Room,39009584,Yara,IJburg - Zeeburgereiland,52.364059,4.985072,Private room,106,1,13,2022-12-18,0.34,3,247,7
38945175,Ground Floor renovated city home (canals 5min),15604365,Max,Centrum-West,52.37463947007041,4.877106496129218,Entire home/apt,320,3,10,2023-03-02,0.24,1,108,9
39668647,Nice Studio in trendy neighbourhood + Airco,304872212,Ari,De Pijp - Rivierenbuurt,52.35194,4.88765,Private room,220,3,1,2020-01-01,0.03,1,3,0
40427718,Signature Studio in the Picturesque Canal District,312657345,Lewis,Centrum-West,52.37894,4.89298,Private room,197,1,110,2023-02-23,2.79,2,13,52
39669557,Anila's quite light townhouse,18147307,Kleopatra,Slotervaart,52.35944,4.82482,Entire home/apt,210,2,7,2022-05-12,0.18,1,26,2
38977812,Your own little house in Amsterdam,38274141,Dennis,Noord-West,52.41631,4.89452,Entire home/apt,190,3,15,2022-10-09,0.36,1,260,10
40428175,Signature Suite in the Picturesque Canal District,312657345,Lewis,Centrum-West,52.37997,4.89317,Private room,174,1,43,2023-01-29,1.11,2,14,16
38978828,"Cozy, Modern and Bright apartment 2 guests",46398164,Anissa,Slotervaart,52.35584,4.82096,Entire home/apt,196,2,20,2023-01-02,0.52,1,332,11
39684058,Loft in Monument in Centre of Amsterdam,25264349,Christina,Centrum-Oost,52.35928,4.89472,Entire home/apt,186,3,33,2023-03-05,0.85,1,121,25
40484832,True Unique Amsterdam Appartement - City Centre,170886399,Sofie,Centrum-Oost,52.37218,4.90386,Entire home/apt,127,2,13,2022-12-04,0.34,1,0,10
39708831,Ground floor apt. with garden next to Vondelpark,18523576,Justin,De Baarsjes - Oud-West,52.36045,4.86256,Entire home/apt,126,2,12,2020-10-27,0.3,1,0,0
40486425,Jordaan (City Center) Canal View Apartment,313383895,Sina,Centrum-West,52.37724,4.87939,Entire home/apt,395,3,9,2022-09-30,0.23,1,210,4
39710965,"Private Sweet bedroom near Center,near Metro/train",154433811,Holly,Slotervaart,52.3651,4.84018,Private room,58,1,37,2020-03-09,0.91,3,0,0
39711987,Sunny apartment with roof terrace near Oosterpark,2532968,Marieke,Oud-Oost,52.36022,4.9258,Entire home/apt,223,1,11,2022-12-10,0.66,1,0,6
40502734,Eva's house,219844432,Alessia,Noord-West,52.41151,4.9218,Entire home/apt,110,28,1,2021-08-01,0.05,1,0,0
39022530,Unique cosy apartment in the hart of the Jordaan,271249820,Tamara,Centrum-West,52.37773,4.883,Entire home/apt,200,2,14,2021-10-18,0.34,1,68,0
39026851,Stylish & Spacious apartment in Oud-West,32140635,Bas,De Baarsjes - Oud-West,52.36541,4.87651,Entire home/apt,266,4,11,2023-02-16,0.27,1,109,3
40745821,Spacious & stylish loft + rooftop in de Pijp area,17997277,Emmy,De Pijp - Rivierenbuurt,52.35099,4.89315,Entire home/apt,200,3,21,2023-03-04,0.54,1,0,10
40503997,Spacious apartment in the city centre,117024794,Isabelle,De Pijp - Rivierenbuurt,52.35681,4.90033,Entire home/apt,200,2,2,2020-07-05,0.05,1,0,0
39737928,"Spacious (92sqm), comfy & ☀️Duplex in Oosterpark 🚲🍂",9591694,Gilles,Oud-Oost,52.36063,4.92799,Entire home/apt,171,2,16,2022-05-13,0.4,1,0,6
40756989,NEW Beautiful & spacious appartement with terrace,30931060,Michiel,Watergraafsmeer,52.35564,4.92943,Entire home/apt,195,3,4,2023-01-08,0.11,1,0,2
40508791,"Quiet apartment with garden, near city centre!",45996789,Christina,Watergraafsmeer,52.34294,4.92663,Entire home/apt,74,4,10,2020-03-11,0.26,1,0,0
39748023,Renovated apartment on quiet street near centre,90763730,Nick,Centrum-Oost,52.36315,4.91115,Entire home/apt,150,2,11,2022-04-24,0.27,1,0,3
39752904,Studio next to city center,3241444,Thijs,Westerpark,52.38408,4.88044,Entire home/apt,100,3,34,2022-09-14,0.83,5,0,2
40524374,Spazio Arte 2 Rooms max. 4 persons,124027020,Ed,Noord-Oost,52.39517,4.93973,Private room,182,2,40,2023-03-05,1.03,2,5,30
39795182,Spacious and Modern Apartment in lovely Amsterdam,22848587,Ievgen,De Baarsjes - Oud-West,52.37153,4.87031,Entire home/apt,132,3,6,2022-02-16,0.16,1,0,0
40815112,45m2 studio in historic citycenter (free bikes),856702,Olivier,Centrum-West,52.3871,4.89103,Private room,137,2,116,2023-02-28,3.0,1,126,71
40815993,Charming apartment in the center of Amsterdam,317405636,Jordi,De Baarsjes - Oud-West,52.36663,4.87528,Entire home/apt,100,5,7,2022-04-25,0.18,1,0,1
40525783,Apartment Canal House Wester Church (2p),313772063,Marcel,Centrum-West,52.373104,4.885465,Private room,336,4,31,2023-03-06,2.61,1,19,31
40822137,Soft Spaciously Central River Living,2202315,Nike,Centrum-Oost,52.36914,4.92395,Entire home/apt,161,3,8,2021-12-12,0.21,2,48,0
39798579,"Follow you heart in Amsterdam Terrace, 4 ppl",132483565,Anna,Centrum-West,52.36625,4.88025,Entire home/apt,218,1,118,2023-02-22,2.92,2,16,68
40534368,Lovely Apartment in the Center of Amsterdam,12412862,Irina,De Pijp - Rivierenbuurt,52.35544,4.88939,Entire home/apt,180,2,4,2023-03-07,0.1,1,0,3
39809327,"Centrally located, light and spacious apartment!",12694637,Jacqueline,Centrum-Oost,52.3676,4.92905,Private room,120,1,9,2023-01-04,0.22,1,0,1
40543045,"New private room, own bathroom",314064340,Mike,Oud-Noord,52.383671,4.912778,Private room,106,3,61,2023-02-28,1.55,3,61,33
39829995,Cozy apartment with canal view,306454306,Jeroen,Westerpark,52.38252,4.87719,Entire home/apt,200,2,5,2023-02-18,0.12,1,46,3
39830255,Beautiful Westerpark apartment near Jordaan.,7438369,Tessa En Chris,Westerpark,52.38059,4.87171,Entire home/apt,250,5,14,2023-02-11,0.86,1,9,8
40832633,Fancy and cozy apartment in Oud-West area,1488099,Rudi,De Baarsjes - Oud-West,52.36226,4.85408,Entire home/apt,100,3,3,2021-08-30,0.08,1,0,0
40832877,A beautiful house overlooking the water.,20093613,Michiel,IJburg - Zeeburgereiland,52.35901,4.99211,Entire home/apt,300,3,3,2020-08-09,0.08,1,0,0
40547032,Brand new & renovated modern styled house w garden,48307910,Victoria,De Baarsjes - Oud-West,52.36301,4.86606,Entire home/apt,270,4,19,2022-09-20,0.49,1,0,8
40833312,Old cargo vessel reborn into a modern light studio,33381838,Albertine,IJburg - Zeeburgereiland,52.36214,4.99284,Private room,114,2,54,2023-01-01,1.39,1,301,35
39833181,Hidden gem: loft style apartment in de Pijp,67171484,Stephanie,De Pijp - Rivierenbuurt,52.35297,4.88916,Entire home/apt,157,3,5,2022-07-15,0.25,1,0,3
39837244,Simply your kind of place!,11129209,Rufus,Bos en Lommer,52.37665,4.85165,Entire home/apt,84,2,4,2020-08-23,0.1,1,0,0
40552558,B&B Houseboat Amsterdam | Privé Sauna & small boat,314141568,Lianne,IJburg - Zeeburgereiland,52.36013,4.98892,Entire home/apt,236,2,135,2023-02-26,3.53,1,254,45
39837835,Charming apartment with garden in De Pijp,2442401,Diogo,De Pijp - Rivierenbuurt,52.34842,4.89671,Entire home/apt,210,2,11,2023-02-11,0.28,1,0,7
40849109,3rd-4th floor apartment near The Foodhallen,613779,Silvana,De Baarsjes - Oud-West,52.36502,4.86714,Entire home/apt,180,3,11,2023-02-19,0.29,3,5,5
40862073,Spacious condo with rooftop near center,685691,Marc,Westerpark,52.37968,4.87098,Entire home/apt,125,5,5,2022-12-30,0.58,1,0,5
40553422,Tiny design house at ground floor with garden,133980473,Rosanne,Bos en Lommer,52.3814,4.85557,Entire home/apt,165,18,5,2022-11-06,0.21,1,30,2
40867322,Central Grachten Apartement in historic building,192104706,Thomas,Centrum-West,52.37009,4.88108,Entire home/apt,250,6,4,2022-10-22,0.57,1,11,4
40906962,Amsterdam North apartment near durgerdam,291379128,Duco,Noord-Oost,52.38955,4.96155,Entire home/apt,249,5,1,2022-10-24,0.22,1,163,1
39855917,"Only 20 minutes to City centre, read our reviews !",306791235,Joost,Watergraafsmeer,52.34519,4.94826,Entire home/apt,111,2,34,2023-02-26,0.84,1,14,22
39894301,Modern Fresh apartment close to the city center,18827935,Frank,Oostelijk Havengebied - Indische Buurt,52.36085,4.93786,Entire home/apt,120,4,16,2023-02-19,0.4,1,0,2
39896329,Topclass Apartment in the Hearth of Amsterdam,185510010,Robbert,Centrum-West,52.37323,4.90076,Entire home/apt,364,2,50,2023-02-21,1.24,1,118,24
39896478,Cozy apartment near the city center,39128253,Alena,Oud-Oost,52.35972,4.91311,Entire home/apt,150,7,7,2022-02-07,0.18,1,0,0
39914987,Great Houseboat in Amsterdam,34992358,Cristian,Centrum-West,52.37172,4.87508,Entire home/apt,320,2,6,2021-11-08,0.15,1,0,0
40563928,Sophisticated apartment in the heart of Amsterdam!,314312446,Winicius,Centrum-Oost,52.36373,4.8844,Entire home/apt,407,2,19,2023-01-29,0.48,1,277,9
40915515,★COSY STUDIO FOR 2 IN THE JORDAAN ★ CANALS ★ VIEW★,317610242,Elisabeth,Centrum-West,52.37489,4.88098,Private room,149,3,86,2023-03-05,2.22,1,120,43
40918897,"Cosy familyhouse, quiet neighbourhood in Amsterdam",4906439,Wouter,IJburg - Zeeburgereiland,52.34873,5.0053,Entire home/apt,135,10,3,2023-03-03,0.08,1,18,1
39918326,Clean cozy canalview room + bathroom for 1 person❤,307583187,Jay,De Pijp - Rivierenbuurt,52.35764,4.88919,Private room,85,2,96,2022-12-30,2.39,1,4,76
40572114,Spacious and clean apartment Amsterdam-west,310155634,Roos,De Baarsjes - Oud-West,52.36702,4.8548,Entire home/apt,120,3,6,2021-09-01,0.15,1,0,0
40573531,"Family house 150m2, right at the park in de Pijp",4214364,Corinne,De Pijp - Rivierenbuurt,52.3525,4.89785,Entire home/apt,350,6,2,2022-08-03,0.19,1,0,2
40935962,Colour&Cosy apartment - Pets welcome!,12547711,Isaura,De Baarsjes - Oud-West,52.36798,4.85234,Entire home/apt,240,3,7,2022-09-20,0.18,1,51,4
40591767,Centrally located penthouse apartment in 'de Pijp',144991429,Pim,Zuid,52.35246,4.88629,Entire home/apt,186,4,14,2022-12-30,0.36,1,7,7
40960069,Gorgeous and stylish place for two in hip west!,319176497,Ester,De Baarsjes - Oud-West,52.36728,4.85132,Private room,139,2,25,2023-01-01,0.65,1,7,9
39933052,Central located  apartment with river view,36435787,Daphne,Oud-Oost,52.35227,4.91337,Entire home/apt,222,3,9,2022-08-14,0.23,1,31,3
39934996,Luxurious and spacious place in heart of Amsterdam,59886206,Dirk,Centrum-West,52.37125,4.89474,Entire home/apt,190,3,3,2023-02-20,0.18,1,0,1
40611323,Newly renovated cozy loft/ studio apartment,314684383,Zohra Rina,Bos en Lommer,52.375683,4.860004,Entire home/apt,85,84,19,2023-02-15,0.49,1,236,7
40985735,Cosy Amsterdam  apartment & lush garden,1556618,Kim,De Baarsjes - Oud-West,52.37129,4.8501,Entire home/apt,205,2,13,2022-11-20,0.35,1,3,6
40614744,"Spacious and elegant apartment, great location!",91301415,Micheli,Oud-Oost,52.35297,4.91858,Entire home/apt,180,3,17,2023-01-12,0.54,1,2,12
40995518,Bright and Sunny apartment in Hipster Amsterdam,39689381,Peter,De Pijp - Rivierenbuurt,52.35254,4.90047,Entire home/apt,135,3,1,2020-09-21,0.03,1,0,0
39957137,Amsterdam Canal Guest Apartment,1824506,Amsterdam Canal Guest Apartment,Centrum-Oost,52.36671,4.89884,Private room,150,3,5,2023-02-16,0.4,1,126,4
39969190,Excellent location!  5 min Westerpark and Jordaan!,36057610,Agata,Westerpark,52.38138,4.8711,Entire home/apt,120,3,9,2021-07-24,0.23,1,0,0
40626325,City Center Amsterdam Maxima Penthouse  >110 m3,312020333,Herman,Centrum-West,52.3765,4.89715,Entire home/apt,456,7,21,2023-03-01,0.8,4,297,19
40629039,Central two floor private house with garden,15122071,Wouter,Geuzenveld - Slotermeer,52.38424,4.82474,Entire home/apt,250,3,4,2022-08-28,0.1,1,20,2
41003140,The reading room + chill out space,2643843,Nils,Centrum-Oost,52.36782,4.92389,Private room,85,2,37,2023-03-05,0.96,1,101,32
40630889,New modern & light 2bdr house!,26302846,Cyril,De Pijp - Rivierenbuurt,52.34235,4.89807,Entire home/apt,299,2,3,2022-08-06,0.4,1,0,3
41029155,Renovated rooftop apartment in hip east Amsterdam,26470949,Lobke,Oud-Oost,52.36199,4.9272,Entire home/apt,200,2,7,2022-09-11,0.18,1,0,5
40635712,Family home in de Pijp in the heart of Amsterdam,96433635,Will,De Pijp - Rivierenbuurt,52.35168,4.88764,Entire home/apt,290,3,6,2022-08-22,0.59,1,0,6
39998311,Luxurious apartment near Vondelpark,51780662,Koen,De Baarsjes - Oud-West,52.36031,4.86031,Entire home/apt,170,1,16,2020-02-14,0.4,1,0,0
40646054,Beautiful Apartment in Vibrant Amsterdam-West,33089398,Laura,De Baarsjes - Oud-West,52.37297,4.8583,Entire home/apt,289,2,16,2023-01-01,0.41,1,1,7
41041960,3 rooms house in Amsterdam,159727878,Sam,Geuzenveld - Slotermeer,52.37241,4.82199,Entire home/apt,100,3,4,2022-05-01,0.37,1,16,4
40646070,Canal view house with balcony in city center!,91816760,Tanvi,Centrum-West,52.38126,4.88054,Entire home/apt,100,3,3,2020-03-09,0.08,2,0,0
40651985,Cosy house with a beautiful garden,4140676,Umut,Osdorp,52.35412,4.81285,Entire home/apt,100,4,2,2021-09-12,0.11,1,0,0
40668309,Modern apartment near Vondelpark/9 streets,5583934,Jan,De Baarsjes - Oud-West,52.36223,4.86615,Entire home/apt,190,21,3,2020-02-16,0.08,1,59,0
41052544,Childfriendly apartment for fam with 2 young kids,3456414,Christina,De Pijp - Rivierenbuurt,52.34156,4.90667,Entire home/apt,234,6,2,2022-09-12,0.12,1,126,1
41728240,★ Lovely Private & Modern Apartment in heart of city center w/ Balcony!,7594884,"Ruben, Sarah & Lindy",Centrum-West,52.38064,4.88487,Entire home/apt,229,7,16,2022-09-04,0.42,1,5,6
40671860,Romantisch appartement in rustig stukje Jordaan,25792705,Daan,Centrum-West,52.38107,4.88524,Entire home/apt,150,1,9,2022-08-14,0.23,1,0,6
40674089,Private apartment next to Amsterdam city centre,90410488,Eric,De Baarsjes - Oud-West,52.35995,4.85839,Entire home/apt,90,2,2,2021-09-29,0.11,1,0,0
41768028,Sunny apartment in De Pijp 100m from Sarphati Park,19378648,Robert,De Pijp - Rivierenbuurt,52.35581,4.89958,Entire home/apt,166,2,2,2020-09-14,0.05,1,0,0
41074014,Straight Tree Residence - “ Oak Room” Canal View,15959131,Myriam,Centrum-Oost,52.37356,4.90379,Private room,174,2,99,2023-03-03,2.54,2,28,82
41139493,"Straight Tree Residence - ""Bamboo Room""",15959131,Myriam,Centrum-Oost,52.37181,4.90226,Private room,180,2,91,2023-02-19,2.35,2,34,76
40685816,"Cosy new room, private bathroom",314064340,Mike,Oud-Noord,52.383671,4.912778,Private room,107,3,59,2023-02-19,1.51,3,63,27
41141392,"City Centre, Clean & Comfortable apartment",48388216,Otto,Bos en Lommer,52.37846,4.86099,Entire home/apt,217,3,13,2021-08-02,0.34,2,0,0
41783364,Sweets hotel - IJdoornlaanbrug,203731852,Sweets,Noord-Oost,52.40476,4.92506,Entire home/apt,159,1,13,2022-11-06,0.79,22,178,12
40700663,Spacious apartment with private garden,60974467,Stijn,De Pijp - Rivierenbuurt,52.35216,4.89717,Entire home/apt,350,5,3,2023-01-08,0.08,1,34,2
41793095,Amsterdam Blossom Houseboat,13764503,Nina&Predrag,Centrum-Oost,52.3725,4.9133,Private room,178,1,3,2022-10-13,0.54,4,240,3
41150601,Private Room in Canal View Vibrant Amsterdam Area,289328329,Rozh,Oud-Oost,52.36537,4.92648,Private room,125,1,38,2023-02-27,1.17,1,0,33
40701237,Modern & Spacious apartment with nice garden!,26795408,Tom,De Baarsjes - Oud-West,52.37247,4.85278,Entire home/apt,125,2,12,2022-10-30,0.31,1,0,7
41824482,Peaceful home in a central Amsterdam neighborhood,294162319,Ekim,Oud-Noord,52.38846,4.91704,Entire home/apt,119,1,8,2023-01-01,0.49,1,58,7
40712116,Cozy Apartment in City Center,5277944,Hannah,Centrum-Oost,52.36241,4.8985,Entire home/apt,210,4,4,2022-05-14,0.37,1,3,4
41151206,Bright stylish home in city centre - 160m2,13960281,Erica,Zuid,52.35574,4.88467,Entire home/apt,199,3,12,2023-01-03,0.32,1,7,1
41177153,Damsquare | Private space | Amsterdam Central,322790149,René,Centrum-West,52.37301,4.89556,Entire home/apt,299,2,6,2022-07-11,0.38,2,0,4
40717994,"New studio near Vondelpark, private entrance",154994295,Suzanne,De Baarsjes - Oud-West,52.36327,4.86791,Private room,95,2,161,2023-02-20,4.15,2,173,79
41178657,Damsquare view | Private Apartment | Luxurious BIG,322790149,René,Centrum-West,52.37296,4.89538,Entire home/apt,249,4,50,2022-12-31,1.29,2,6,27
41856941,Cosy apartment in fab location-close to Vondelpark,10872517,Suzanne,De Baarsjes - Oud-West,52.36441,4.86304,Entire home/apt,99,4,15,2022-11-07,0.47,1,1,8
40726409,NEW! LUXURIOUS APPARTMENT 4 p. + ROOFTERRACE,12946231,Emmy,De Pijp - Rivierenbuurt,52.3473,4.91136,Entire home/apt,280,4,8,2023-02-20,0.36,1,0,4
41868328,3-bedroom Family Apartment in trendy A'dam West!,6099415,Jeroen,De Baarsjes - Oud-West,52.36712,4.861,Entire home/apt,300,2,6,2023-01-01,0.78,1,49,6
41186155,Spacious family house - high ceilings - lake view,114134751,Monique,IJburg - Zeeburgereiland,52.35686,4.9883,Entire home/apt,250,3,4,2022-09-03,0.12,1,13,3
41186307,"Master bedroom in luxurious, new, clean loft!",4271294,Jan-Douwe,Oud-Noord,52.39678,4.90648,Private room,61,1,2,2023-03-08,0.2,3,0,2
40726608,Bright studio in the middle of the Pijp,316130564,Vy,De Pijp - Rivierenbuurt,52.3524,4.89722,Private room,96,1,1,2021-03-09,0.04,1,0,0
41204503,Cosy and spacious family home/ free parking,281050591,Yonina,Geuzenveld - Slotermeer,52.38243,4.83416,Entire home/apt,250,4,6,2022-08-03,0.19,1,0,2
41204537,Experience the buzz of Amsterdam like a local!,268082245,Chris,De Pijp - Rivierenbuurt,52.34972,4.89244,Entire home/apt,365,4,2,2022-09-13,0.06,1,0,1
41880289,Modern family home in Amsterdam NDSM,2319358,Yorinde,Noord-West,52.40532,4.90247,Entire home/apt,180,4,6,2022-08-22,0.19,1,1,4
40728654,Spacefull room with king size bed in Amsterdam.,90650431,Brit,Watergraafsmeer,52.34143,4.94729,Private room,60,1,14,2020-03-15,0.36,1,0,0
41908124,Cozy apartment - De Baarsjes,12840373,Arturs,De Baarsjes - Oud-West,52.37174,4.86349,Private room,100,1,2,2020-03-08,0.05,1,0,0
42617346,Vorstelijk verblijven in de bruisende Pijp?,274431896,Kris,De Pijp - Rivierenbuurt,52.35335,4.89065,Entire home/apt,200,3,4,2022-11-13,0.25,1,2,3
41942676,Prinsen apartment Amsterdam,89273051,Martin&Tina,Centrum-Oost,52.36217,4.89395,Private room,150,2,38,2023-02-19,1.21,3,25,18
41236669,Spacious 4p city center apartment (2 bedrooms!),34773624,Julie,Centrum-Oost,52.36371,4.90745,Entire home/apt,364,3,18,2023-02-19,0.47,1,5,9
41248598,Stylish city centre ground floor loft with garden!,56929281,Carlijn,De Pijp - Rivierenbuurt,52.35058,4.90093,Entire home/apt,236,3,5,2022-06-16,0.44,1,52,5
42622277,Amazing & Super Design Apartment at Sloterpark!,123084167,Loek,Geuzenveld - Slotermeer,52.37285,4.83154,Entire home/apt,125,1,3,2020-09-13,0.08,1,0,0
41254660,Spacious ground floor apt - Great location,11645450,Nick,De Pijp - Rivierenbuurt,52.34473,4.88778,Entire home/apt,275,3,5,2021-11-01,0.13,1,0,0
41972841,The Palamedes - Boutique Style Bed & Coffee,60471615,Elisa,De Baarsjes - Oud-West,52.362602,4.876399,Entire home/apt,185,2,18,2023-02-25,2.05,1,142,18
41990550,Small Studio Apartment  in Amsterdam,5582544,Brenda,Bijlmer-Oost,52.3268061,4.9823534,Entire home/apt,120,3,3,2022-08-24,0.44,1,0,3
41996133,COZY apartment in the CENTER with a BALCONY,332615005,Elena,Oud-Oost,52.36005,4.9074,Entire home/apt,128,3,7,2022-10-21,0.35,1,2,4
41258369,Private Vacation Apartment #8 in ArtHotel by metro,323946609,Erwin,Bijlmer-Centrum,52.30556,4.95317,Private room,171,3,60,2023-02-27,1.63,5,23,46
41260917,2 persons apartment at 20 min from the city center,71956764,Aurelie,Slotervaart,52.35289,4.83297,Entire home/apt,65,6,15,2022-12-28,0.4,1,0,9
42661731,"Canal-view home, right in the heart of Amsterdam.",53681896,Dana & Hugo,Centrum-West,52.36786,4.87736,Entire home/apt,271,4,12,2022-06-06,0.6,1,0,5
